step,time_s,serve,side,phase,base_x,base_y,base_z,roll_deg,pitch_deg,yaw_deg,angvel_x,angvel_y,angvel_z,qd_absmax,act_absmax,act_argmax_joint,qdes_absmax,nan,fallen,ball_x,ball_y,ball_z,q:left_hip_pitch_joint,q:right_hip_pitch_joint,q:waist_yaw_joint,q:left_hip_roll_joint,q:right_hip_roll_joint,q:waist_roll_joint,q:left_hip_yaw_joint,q:right_hip_yaw_joint,q:waist_pitch_joint,q:left_knee_joint,q:right_knee_joint,q:left_shoulder_pitch_joint,q:right_shoulder_pitch_joint,q:left_ankle_pitch_joint,q:right_ankle_pitch_joint,q:left_shoulder_roll_joint,q:right_shoulder_roll_joint,q:left_ankle_roll_joint,q:right_ankle_roll_joint,q:left_shoulder_yaw_joint,q:right_shoulder_yaw_joint,q:left_elbow_joint,q:right_elbow_joint,q:left_wrist_roll_joint,q:right_wrist_roll_joint,q:left_wrist_pitch_joint,q:right_wrist_pitch_joint,q:left_wrist_yaw_joint,q:right_wrist_yaw_joint,qd:left_hip_pitch_joint,qd:right_hip_pitch_joint,qd:waist_yaw_joint,qd:left_hip_roll_joint,qd:right_hip_roll_joint,qd:waist_roll_joint,qd:left_hip_yaw_joint,qd:right_hip_yaw_joint,qd:waist_pitch_joint,qd:left_knee_joint,qd:right_knee_joint,qd:left_shoulder_pitch_joint,qd:right_shoulder_pitch_joint,qd:left_ankle_pitch_joint,qd:right_ankle_pitch_joint,qd:left_shoulder_roll_joint,qd:right_shoulder_roll_joint,qd:left_ankle_roll_joint,qd:right_ankle_roll_joint,qd:left_shoulder_yaw_joint,qd:right_shoulder_yaw_joint,qd:left_elbow_joint,qd:right_elbow_joint,qd:left_wrist_roll_joint,qd:right_wrist_roll_joint,qd:left_wrist_pitch_joint,qd:right_wrist_pitch_joint,qd:left_wrist_yaw_joint,qd:right_wrist_yaw_joint,act:left_hip_pitch_joint,act:right_hip_pitch_joint,act:waist_yaw_joint,act:left_hip_roll_joint,act:right_hip_roll_joint,act:waist_roll_joint,act:left_hip_yaw_joint,act:right_hip_yaw_joint,act:waist_pitch_joint,act:left_knee_joint,act:right_knee_joint,act:left_shoulder_pitch_joint,act:right_shoulder_pitch_joint,act:left_ankle_pitch_joint,act:right_ankle_pitch_joint,act:left_shoulder_roll_joint,act:right_shoulder_roll_joint,act:left_ankle_roll_joint,act:right_ankle_roll_joint,act:left_shoulder_yaw_joint,act:right_shoulder_yaw_joint,act:left_elbow_joint,act:right_elbow_joint,act:left_wrist_roll_joint,act:right_wrist_roll_joint,act:left_wrist_pitch_joint,act:right_wrist_pitch_joint,act:left_wrist_yaw_joint,act:right_wrist_yaw_joint
3597,71.94,36,BH,follow_through,-1.7989,0.0275,0.794,-9.41,-4.93,16.88,0.739,-0.251,-1.518,9.385,6.11,right_elbow_joint,1.243,0,0,-1.486,0.104,2.887,-0.0916,0.0253,0.0776,-0.0355,-0.2357,-0.534,-1.0774,-0.8557,-0.2426,0.3136,0.1662,-0.1763,-0.2383,-0.3509,-0.2185,0.6059,-0.6161,-0.2663,0.2619,-0.0333,-0.9876,0.0801,-1.0631,0.1299,1.3101,0.2652,0.7485,0.1191,1.1016,1.7486,0.6536,3.2627,-0.3873,-0.6149,0.3579,-1.9138,-1.5336,-0.2969,-2.1587,-2.8525,1.6162,-9.3848,1.4128,-1.3698,-3.3333,-3.0153,0.0563,0.0013,-0.3589,3.3089,-0.9214,-0.8061,-1.3086,-4.1543,0.7863,-2.4344,-0.0127,-3.6515,-0.6974,1.218,1.9794,-0.9365,-1.0272,0.2906,-4.9735,-3.8451,-0.0334,-1.5251,-1.0331,-0.7527,-3.7512,-1.9758,-0.3695,1.3314,-3.3689,-1.13,1.1921,0.2468,-2.9267,-1.854,-6.1105,0.0575,3.6441,1.228,2.1628,0.5042,2.8122
3598,71.96,36,BH,follow_through,-1.8088,0.0277,0.7935,-8.39,-5.59,15.45,1.09,-0.265,-0.903,8.902,5.774,right_elbow_joint,1.242,0,0,-1.51,0.104,2.975,-0.0621,0.0397,0.1468,-0.0469,-0.2544,-0.528,-1.1074,-0.8855,-0.2299,0.2731,0.1229,-0.1472,-0.4227,-0.3243,-0.2304,0.5496,-0.6755,-0.2655,0.2618,-0.0403,-0.9084,0.0679,-1.0636,0.1003,1.2209,0.2758,0.6972,0.1189,1.0143,1.079,0.6564,3.4832,-0.6641,-1.0285,0.2391,-1.2013,-1.309,1.1621,-1.937,-1.827,1.3398,-8.9025,1.1942,-0.3151,-2.3909,-2.8758,0.0241,-0.0107,-0.3732,3.9776,-0.4153,0.2884,-1.4586,-4.5023,0.4106,-2.4104,-0.0205,-4.5391,-0.3869,1.5747,1.739,-0.7452,-0.9199,0.041,-4.9664,-3.8266,-0.1828,-1.3903,-0.7927,-0.8675,-3.7709,-1.7069,-0.102,1.1782,-3.4743,-1.0456,1.1969,0.1163,-2.4762,-1.7134,-5.7739,-0.0313,3.591,1.1651,2.1129,0.4483,2.5418
3599,71.98,36,BH,follow_through,-1.8199,0.0261,0.7916,-7.27,-6.19,15.15,1.029,-0.208,0.262,7.614,5.676,right_elbow_joint,1.229,0,0,-1.534,0.103,3.059,-0.0474,0.0562,0.21,-0.0599,-0.2741,-0.5243,-1.1289,-0.9076,-0.1958,0.2343,0.1007,-0.1237,-0.5877,-0.2995,-0.2223,0.5129,-0.73,-0.2652,0.2616,-0.048,-0.8235,0.0657,-1.0523,0.0711,1.136,0.2798,0.6525,0.1162,0.9191,0.364,0.9409,2.8265,-0.6309,-0.8464,0.1466,-0.9936,-0.9312,1.9826,-1.8675,-0.7949,1.069,-7.614,1.0987,0.5964,-1.4076,-2.5808,0.007,-0.0164,-0.3794,4.1429,0.0814,0.7632,-1.3699,-3.9064,0.1209,-2.0138,-0.1718,-4.573,0.1321,1.7023,1.5387,-0.5308,-0.8348,0.0936,-4.9175,-3.7518,-0.5174,-1.2959,-0.6213,-1.0312,-3.8053,-1.3008,0.0793,1.0972,-3.374,-0.9014,1.2664,-0.0536,-2.0876,-1.7207,-5.6757,-0.0802,3.6284,1.0959,2.2129,0.3449,2.3832
3600,72.0,36,BH,follow_through,-1.8313,0.0231,0.7889,-6.54,-6.66,16.15,0.559,-0.206,1.303,5.162,5.779,right_elbow_joint,1.186,0,0,-1.558,0.102,3.137,-0.0454,0.0786,0.2579,-0.0671,-0.2824,-0.5166,-1.15,-0.9195,-0.1544,0.1955,0.0964,-0.1032,-0.7146,-0.2668,-0.2022,0.4928,-0.7859,-0.2646,0.2613,-0.0572,-0.7339,0.073,-1.041,0.0456,1.0662,0.2796,0.633,0.1087,0.8731,-0.1714,1.274,2.0489,-0.2916,-0.1194,0.4647,-1.0945,-0.4764,2.0869,-1.8082,0.0471,0.9703,-5.1616,1.62,1.0597,-0.6875,-3.0567,0.0363,-0.0101,-0.4992,4.6408,0.5289,0.1733,-1.1612,-2.9658,-0.0401,-0.3736,-0.4334,-0.8704,0.7228,1.5406,1.3494,-0.3698,-0.85,0.3986,-4.7432,-3.5801,-0.8689,-1.1973,-0.6497,-1.2426,-3.7758,-0.9808,0.0161,1.0512,-3.0927,-0.7158,1.4308,-0.1738,-1.8478,-1.8622,-5.779,-0.0758,3.56,1.0048,2.5162,0.3077,2.3793
3601,72.02,36,BH,follow_through,-1.8425,0.0193,0.7853,-6.22,-7.13,17.96,0.343,-0.369,1.756,4.735,5.989,right_elbow_joint,1.088,0,0,-1.581,0.101,3.211,-0.0505,0.1061,0.2883,-0.0698,-0.276,-0.5032,-1.1684,-0.9165,-0.1158,0.1602,0.1001,-0.0782,-0.8063,-0.2272,-0.1864,0.4882,-0.8323,-0.2587,0.2611,-0.0643,-0.636,0.0828,-1.0415,0.0263,1.0221,0.2761,0.6347,0.0998,0.8395,-0.3299,1.4913,1.1436,-0.1463,0.5185,0.7203,-0.8271,0.2812,1.8306,-1.6027,0.2859,1.3932,-4.1269,1.9433,0.669,0.1144,-1.5907,0.3032,-0.0045,-0.2408,4.7348,0.4647,0.0189,-0.8237,-1.7516,-0.2001,0.1462,-0.4174,-2.6124,1.2311,1.1967,1.2871,-0.2879,-0.972,0.6225,-4.3536,-3.527,-1.0952,-1.2346,-0.8272,-1.4039,-3.9599,-1.0848,-0.3649,1.0092,-2.9306,-0.5725,1.5945,-0.2523,-1.5235,-2.003,-5.9893,-0.0134,3.7012,0.9535,2.7221,0.2902,2.4463
3602,72.04,36,BH,follow_through,-1.8539,0.015,0.7817,-6.17,-7.72,19.49,0.056,-0.593,1.07,4.161,6.176,right_elbow_joint,1.044,0,0,-1.604,0.1,3.281,-0.0575,0.1269,0.3109,-0.0643,-0.2609,-0.4848,-1.1711,-0.9107,-0.0869,0.128,0.0846,-0.0448,-0.8767,-0.196,-0.1748,0.4956,-0.8403,-0.2448,0.2639,-0.0666,-0.5459,0.0932,-1.0422,0.0155,0.996,0.2713,0.6462,0.0923,0.7863,-0.2677,0.5344,1.1453,0.5588,0.7067,1.2002,0.031,0.2395,1.1973,-1.4469,-0.9604,1.8238,-2.7871,1.118,1.1895,0.4197,0.3728,0.7313,0.0848,-0.0552,4.1614,0.6508,-0.1626,-0.3851,-1.059,-0.2266,0.7324,-0.3349,-2.2752,1.3363,0.96,1.3381,-0.5246,-1.2123,0.7045,-3.5726,-3.6719,-1.1855,-1.344,-1.103,-1.5371,-4.0913,-1.9305,-1.1584,0.9593,-2.6601,-0.3951,1.7538,-0.2374,-1.0111,-2.016,-6.1762,0.0531,3.8608,0.9049,2.9798,0.3458,2.5297
3603,72.06,36,BH,follow_through,-1.8662,0.0111,0.7797,-6.4,-8.66,20.57,0.136,-0.99,0.871,4.214,6.3,right_elbow_joint,1.047,0,0,-1.627,0.099,3.345,-0.0649,0.1357,0.3316,-0.0512,-0.2545,-0.4607,-1.1446,-0.9108,-0.0645,0.1083,0.0777,-0.0062,-0.918,-0.2146,-0.1651,0.5063,-0.8128,-0.2199,0.2635,-0.0653,-0.4609,0.1096,-1.0492,0.0124,0.9838,0.2663,0.6703,0.0891,0.7485,-0.2235,0.51,0.9445,0.7284,0.1532,1.2524,1.7131,-0.0749,1.1209,-0.8631,-0.0222,1.9392,-1.5142,-1.8078,0.09,0.5988,1.9971,1.2351,-0.0624,0.1232,4.2136,0.9012,-0.264,-0.053,-0.3122,-0.2153,1.2861,-0.079,-1.6984,1.3451,0.5898,1.3613,-0.6975,-1.6558,0.5688,-2.6515,-3.8795,-1.0579,-0.8741,-1.4545,-1.7527,-4.0466,-2.3874,-1.909,0.9755,-2.5057,-0.2601,1.6814,-0.0936,-0.7213,-1.9229,-6.2999,0.0664,3.8945,0.8338,3.1204,0.3578,2.613
3604,72.08,36,BH,follow_through,-1.8789,0.0078,0.779,-6.5,-9.89,21.57,0.374,-1.098,0.807,4.433,6.198,right_elbow_joint,1.047,0,0,-1.65,0.099,3.406,-0.0798,0.1486,0.3497,-0.0446,-0.2583,-0.4389,-1.0759,-0.9217,-0.0443,0.1156,0.08,0.0288,-0.934,-0.2923,-0.1766,0.5168,-0.7634,-0.1836,0.2627,-0.0602,-0.3769,0.1328,-1.0503,0.0124,0.9817,0.2602,0.6984,0.0882,0.7229,-0.7078,0.7809,0.9837,0.2998,-0.2404,1.0919,3.8646,-0.6056,0.9534,0.5833,0.0874,1.5944,-0.29,-4.4331,-0.9586,0.4383,2.6724,1.7477,-0.0282,0.3091,4.0864,1.257,0.0301,0.0233,-0.0156,-0.2951,1.4265,-0.0241,-1.0303,1.4846,-0.0053,1.3339,-0.517,-2.4549,-0.0426,-1.564,-4.0772,-0.6822,0.5406,-2.1646,-2.094,-3.8851,-2.1622,-2.4591,1.1244,-2.5495,-0.3202,1.2422,0.1487,-0.6443,-1.6876,-6.1976,0.1406,3.7578,0.8556,3.0833,0.3385,2.6874
3605,72.1,36,BH,follow_through,-1.8927,0.0062,0.7784,-6.42,-11.24,22.21,0.557,-1.198,0.364,6.388,5.883,right_elbow_joint,1.065,0,0,-1.673,0.098,3.462,-0.1142,0.1604,0.3754,-0.0535,-0.2762,-0.4169,-0.956,-0.9424,-0.0269,0.1748,0.0969,0.0517,-0.9274,-0.4058,-0.2032,0.5183,-0.7149,-0.1438,0.2625,-0.0513,-0.3008,0.1642,-1.0494,0.0158,0.9771,0.2557,0.7217,0.0865,0.71,-1.6992,0.6746,1.5725,-0.4511,-0.9753,1.2685,6.3878,-1.0126,0.871,3.3693,0.9401,0.8958,0.7005,-5.1579,-1.448,-0.1016,2.2835,1.6693,-0.0021,0.5478,3.569,1.637,0.0507,0.2204,-0.3097,-0.1552,1.0474,-0.0925,-0.4477,1.6862,-0.4715,1.2757,-0.0596,-3.1558,-0.6862,-1.0565,-4.2583,-0.2688,2.1506,-2.7242,-2.3549,-3.6519,-1.462,-2.6376,1.2641,-2.6243,-0.585,0.711,0.3841,-0.6233,-1.4716,-5.883,0.2167,3.4241,0.9786,3.0233,0.2435,2.8548
3606,72.12,36,BH,follow_through,-1.9078,0.0064,0.777,-6.2,-13.0,22.07,0.876,-1.583,-0.492,7.455,5.783,right_elbow_joint,1.099,0,0,-1.695,0.097,3.513,-0.1633,0.1717,0.4142,-0.0742,-0.3064,-0.3905,-0.8119,-0.9678,-0.0072,0.3004,0.1283,0.0613,-0.9052,-0.4715,-0.2313,0.5123,-0.6753,-0.1304,0.2496,-0.0347,-0.2361,0.199,-1.0467,0.0232,0.9593,0.2581,0.7352,0.0803,0.7122,-2.079,0.6942,2.3549,-0.7312,-1.5371,1.491,7.4545,-1.0472,1.0778,7.1785,1.599,0.3535,1.3487,-1.3955,-1.3515,-0.2977,1.8699,0.0081,-0.7777,1.0318,2.9926,1.6667,0.233,0.4064,-1.0772,0.2335,0.5538,-0.346,0.3126,1.529,-0.4676,1.2376,0.3285,-3.0934,-1.0111,-1.347,-4.3962,-0.0852,2.7916,-2.8233,-2.2786,-3.2929,-0.9083,-2.5441,1.2464,-2.4596,-0.964,0.7332,0.5322,-0.3986,-1.5014,-5.7835,0.2112,3.1577,1.0621,3.1356,0.1521,2.9956
3607,72.14,36,BH,follow_through,-1.9227,0.0079,0.7747,-6.09,-15.18,20.75,0.803,-1.775,-1.493,7.531,5.919,right_elbow_joint,1.158,0,0,-1.718,0.096,3.561,-0.1955,0.1866,0.4608,-0.0772,-0.3307,-0.3576,-0.6858,-0.9903,0.0049,0.4601,0.1542,0.0714,-0.871,-0.4587,-0.2572,0.5086,-0.6367,-0.1542,0.235,-0.0069,-0.1782,0.2255,-1.0384,0.0305,0.9286,0.2666,0.7469,0.0701,0.725,-0.9487,0.6978,2.4029,0.3826,-1.1197,1.5836,5.4896,-0.9995,0.2894,7.5305,1.1344,0.6246,1.9746,1.244,-1.1984,0.0201,1.9946,-1.308,-0.6742,1.5885,2.7684,1.0805,0.5314,0.3317,-1.6533,0.4674,0.6239,-0.5207,0.6994,1.0204,-0.2618,1.3268,0.1474,-2.9208,-1.1021,-1.6599,-4.6338,0.1844,2.512,-2.8596,-2.0681,-3.028,-1.0044,-2.6572,1.2233,-2.1763,-1.216,1.0303,0.6001,-0.1193,-1.5698,-5.9193,0.2425,3.0663,1.052,3.2427,0.1497,3.0217
3608,72.16,36,BH,follow_through,-1.9363,0.0101,0.7725,-5.84,-17.13,18.87,0.755,-1.359,-1.628,5.071,6.075,right_elbow_joint,1.221,0,0,-1.74,0.096,3.604,-0.2009,0.2012,0.5006,-0.067,-0.3527,-0.3342,-0.6076,-1.0196,0.0008,0.5803,0.17,0.0871,-0.822,-0.4389,-0.2822,0.5152,-0.5937,-0.182,0.2376,0.0284,-0.1238,0.2403,-1.0302,0.0376,0.893,0.2747,0.7623,0.0609,0.7371,0.1206,0.5781,1.754,0.6039,-1.0739,0.8464,3.1461,-1.5016,-0.5381,5.0707,0.5934,0.8199,2.7397,0.7828,-1.2581,0.5456,2.1666,-1.2715,0.2249,1.8291,2.6257,0.5403,0.3448,0.3502,-1.7343,0.34,0.8205,-0.3916,0.5184,0.513,-0.0015,1.3829,-0.0783,-2.7626,-1.0305,-1.8033,-4.883,0.3975,2.1137,-2.6459,-1.9043,-2.8944,-1.3821,-2.59,1.3062,-1.9362,-1.3093,1.2356,0.5665,0.0379,-1.5256,-6.0746,0.2641,3.0673,0.9592,3.2309,0.1693,3.0003
3609,72.18,36,BH,follow_through,-1.9494,0.0127,0.7705,-5.47,-18.46,17.22,0.59,-0.839,-1.194,3.19,6.22,right_elbow_joint,1.263,0,0,-1.762,0.095,3.643,-0.1919,0.2126,0.5251,-0.0577,-0.3731,-0.3264,-0.5643,-1.0599,-0.0155,0.6501,0.1737,0.1018,-0.761,-0.4448,-0.3033,0.532,-0.5506,-0.2037,0.2411,0.0624,-0.0731,0.2492,-1.028,0.0448,0.8609,0.2758,0.7777,0.0555,0.7438,0.5524,0.3781,0.9077,0.3794,-0.9363,0.1168,1.6791,-1.946,-0.9808,2.7151,0.0233,0.5984,3.1897,-0.6125,-1.0018,0.9665,2.0408,-0.9362,0.1424,1.5902,2.4286,0.3856,-0.0372,0.3482,-1.439,-0.0623,0.7234,-0.204,0.2519,0.1415,0.2648,1.4124,-0.1671,-2.6372,-0.961,-1.8479,-5.0518,0.4771,1.8894,-2.3073,-1.8343,-2.805,-1.8578,-2.3312,1.4831,-1.7563,-1.2889,1.3162,0.4929,0.0727,-1.3886,-6.2203,0.2828,3.1262,0.857,3.1455,0.2135,2.9626
3610,72.2,36,BH,follow_through,-1.9628,0.0156,0.7683,-5.22,-19.27,16.25,0.311,-0.51,-0.596,3.251,6.369,right_elbow_joint,1.301,0,0,-1.784,0.094,3.678,-0.1809,0.2197,0.5339,-0.0519,-0.3885,-0.3288,-0.5394,-1.1037,-0.0363,0.6863,0.167,0.1078,-0.6956,-0.4812,-0.3137,0.5551,-0.5131,-0.2195,0.2432,0.0872,-0.0285,0.2591,-1.033,0.0517,0.8381,0.2689,0.788,0.0544,0.746,0.5064,0.1945,0.1598,0.2142,-0.6616,-0.2519,1.0105,-2.0436,-1.0401,1.3459,-0.4233,0.0438,3.2507,-1.9949,-0.3998,1.2128,1.6951,-0.6784,0.0672,1.0248,2.053,0.5231,-0.3941,0.3238,-0.9155,-0.429,0.3962,-0.0008,0.0709,-0.0255,0.4322,1.4209,-0.1116,-2.6227,-0.9764,-1.7814,-5.2021,0.4581,1.9327,-2.0274,-1.8228,-2.6956,-2.3696,-2.0963,1.7167,-1.6259,-1.1782,1.2794,0.4324,0.0598,-1.2142,-6.3689,0.3316,3.2167,0.8077,3.0506,0.2694,2.903
3611,72.22,36,BH,follow_through,-1.9775,0.0186,0.765,-5.22,-19.76,15.95,0.053,-0.39,-0.12,3.127,6.533,right_elbow_joint,1.333,0,0,-1.805,0.093,3.709,-0.1748,0.2229,0.5305,-0.0469,-0.3994,-0.335,-0.5181,-1.1475,-0.056,0.7108,0.1557,0.1015,-0.6322,-0.5438,-0.3128,0.5815,-0.4833,-0.2308,0.2435,0.0998,0.0074,0.2729,-1.0424,0.0593,0.8275,0.258,0.7909,0.0571,0.7451,0.2445,0.0514,-0.3508,0.2382,-0.4907,-0.3393,1.0342,-2.0084,-0.8743,1.0475,-0.553,-0.5764,3.0506,-3.1269,0.1704,1.335,1.3401,-0.4936,-0.021,0.4145,1.5959,0.7441,-0.5204,0.3763,-0.3129,-0.5477,0.0202,0.1723,-0.068,-0.0211,0.4742,1.3825,0.0773,-2.7015,-1.1024,-1.6618,-5.3337,0.4195,2.2802,-1.8581,-1.8485,-2.5077,-2.7444,-1.9281,1.9472,-1.552,-1.0481,1.1509,0.4181,0.0052,-1.0537,-6.5331,0.4299,3.3261,0.8253,2.9976,0.3085,2.8584
3612,72.24,36,BH,follow_through,-1.9937,0.0218,0.7604,-5.49,-20.17,16.12,-0.14,-0.435,0.118,3.514,6.743,right_elbow_joint,1.361,0,0,-1.827,0.092,3.736,-0.1761,0.2229,0.5192,-0.039,-0.4079,-0.3405,-0.491,-1.1886,-0.0717,0.7446,0.1455,0.084,-0.5741,-0.6188,-0.303,0.609,-0.4599,-0.239,0.242,0.1024,0.0333,0.2901,-1.0503,0.07,0.8293,0.2484,0.7877,0.0619,0.7429,-0.0473,-0.0685,-0.6579,0.4443,-0.4259,-0.2637,1.418,-1.8478,-0.6371,1.7206,-0.4391,-1.0469,2.7377,-3.5141,0.6149,1.3821,1.0912,-0.3652,-0.1174,0.0159,1.1238,0.8833,-0.1475,0.5616,0.3252,-0.4103,-0.2755,0.2442,-0.0595,0.0489,0.4651,1.2764,0.3134,-2.7592,-1.2674,-1.5953,-5.4456,0.3874,2.7333,-1.7532,-1.8789,-2.1986,-2.9175,-1.8045,2.1048,-1.4968,-0.9711,1.0383,0.4327,-0.0685,-0.9487,-6.7427,0.5654,3.4438,0.8746,3.0199,0.3189,2.8427
3613,72.26,36,BH,follow_through,-2.0114,0.0254,0.7541,-6.01,-20.62,16.53,-0.304,-0.556,0.191,3.035,6.998,right_elbow_joint,1.386,0,0,-1.849,0.092,3.758,-0.182,0.2208,0.5026,-0.0256,-0.4143,-0.3438,-0.4586,-1.2255,-0.0831,0.7961,0.1379,0.0594,-0.5212,-0.6874,-0.287,0.6367,-0.4401,-0.2408,0.2384,0.1004,0.0485,0.3079,-1.0505,0.0857,0.8414,0.2433,0.7829,0.0665,0.7412,-0.1898,-0.1569,-0.8459,0.7609,-0.3343,-0.1709,1.5986,-1.6439,-0.4077,2.6065,-0.3098,-1.3433,2.5613,-3.0348,0.8674,1.408,0.9455,-0.0392,-0.2143,-0.1262,0.5357,0.8449,0.0505,0.8263,0.6668,-0.1772,-0.2017,0.2059,-0.0969,0.0517,0.5285,1.1127,0.4798,-2.745,-1.3855,-1.5863,-5.5451,0.3372,3.0272,-1.6355,-1.9004,-1.7953,-3.0799,-1.6981,2.1879,-1.4019,-0.9561,1.0454,0.4241,-0.0949,-0.9106,-6.9982,0.6951,3.5839,0.9276,3.094,0.3247,2.8293
3614,72.28,36,BH,follow_through,-2.0302,0.0293,0.7465,-6.75,-21.13,17.11,-0.459,-0.632,0.283,2.868,7.327,right_elbow_joint,1.41,0,0,-1.87,0.091,3.777,-0.1879,0.2177,0.481,-0.0064,-0.4185,-0.3468,-0.4284,-1.2598,-0.0907,0.8561,0.1314,0.0315,-0.469,-0.7389,-0.268,0.6656,-0.4213,-0.2406,0.2345,0.0975,0.0532,0.3226,-1.0493,0.1061,0.8588,0.2427,0.7823,0.0702,0.7381,-0.1472,-0.2051,-1.1288,1.029,-0.2225,-0.2008,1.3704,-1.5397,-0.2657,2.8685,-0.2875,-1.4337,2.6137,-2.1821,0.9646,1.475,0.9308,0.0146,-0.2059,-0.1165,0.0778,0.6436,0.0536,1.0283,0.8806,0.0283,0.0403,0.1666,-0.1734,-0.065,0.708,0.8936,0.5641,-2.6881,-1.4085,-1.574,-5.6406,0.2428,3.038,-1.4434,-1.9379,-1.3904,-3.4445,-1.6089,2.2486,-1.2796,-0.9545,1.1779,0.3701,-0.0544,-0.9226,-7.3268,0.8177,3.7807,0.9537,3.1609,0.3552,2.8253
3615,72.3,36,BH,follow_through,-2.0501,0.0334,0.7377,-7.68,-21.59,17.97,-0.636,-0.623,0.518,2.814,7.714,right_elbow_joint,1.434,0,0,-1.892,0.09,3.792,-0.1908,0.2137,0.4515,0.017,-0.423,-0.3521,-0.4052,-1.294,-0.0966,0.9074,0.1281,0.0036,-0.414,-0.7752,-0.2511,0.6966,-0.4018,-0.2402,0.2313,0.0946,0.0521,0.3326,-1.0484,0.1296,0.8812,0.2447,0.7861,0.0745,0.7334,-0.0398,-0.2483,-1.6112,1.2028,-0.249,-0.3261,0.9678,-1.5753,-0.2216,2.2525,-0.0951,-1.3982,2.8136,-1.5524,0.7996,1.5634,0.9663,0.0142,-0.1582,-0.1335,-0.1025,0.3998,0.0361,1.1587,1.154,0.1145,0.2356,0.2178,-0.2282,-0.2733,0.9702,0.6331,0.5864,-2.6411,-1.3366,-1.5153,-5.7376,0.1074,2.8218,-1.1681,-2.0252,-1.0403,-4.0292,-1.5125,2.3329,-1.1862,-0.9608,1.3724,0.2903,-0.0191,-0.9283,-7.7137,0.9239,4.015,0.9451,3.1854,0.4274,2.8362
3616,72.32,36,BH,follow_through,-2.0718,0.0365,0.7287,-8.37,-22.19,19.33,-0.19,-0.885,1.002,2.943,8.01,right_elbow_joint,1.42,0,0,-1.913,0.089,3.803,-0.2204,0.2127,0.4133,0.0228,-0.4382,-0.3705,-0.3895,-1.3281,-0.0886,0.9498,0.1324,-0.027,-0.3547,-0.8145,-0.2446,0.7338,-0.3761,-0.2464,0.2296,0.0921,0.0516,0.3396,-1.0451,0.1546,0.9099,0.2464,0.7929,0.0818,0.7291,-2.0084,0.1786,-1.8248,0.1523,-0.7762,-1.0536,1.0616,-1.416,0.9762,2.2084,0.1714,-1.5895,2.9428,-1.0851,-0.0483,1.9964,1.4109,-0.3979,-0.0679,-0.0622,0.0701,0.2817,0.2579,1.2109,1.4761,0.0672,0.3542,0.3996,-0.1875,-0.1894,0.9223,0.413,0.6412,-3.0459,-1.2687,-1.1627,-5.6808,-0.1097,2.7497,-1.0072,-2.2682,-0.8349,-4.9403,-1.5012,2.4455,-1.3,-1.0162,1.3282,0.18,-0.181,-0.8994,-8.0101,1.0353,4.1567,0.9785,3.0856,0.5388,2.8705
3617,72.34,36,BH,follow_through,-2.0949,0.0386,0.7195,-8.49,-23.56,20.12,0.502,-1.301,0.502,2.734,8.181,right_elbow_joint,1.428,0,0,-1.934,0.089,3.809,-0.2582,0.2152,0.3832,0.0291,-0.465,-0.3972,-0.3515,-1.3471,-0.0633,0.9884,0.1472,-0.0561,-0.2974,-0.8178,-0.2515,0.7785,-0.348,-0.2551,0.2282,0.0893,0.0532,0.3459,-1.036,0.1805,0.9421,0.2493,0.7967,0.0943,0.7275,-1.7191,0.2152,-1.3948,0.4957,-1.4549,-1.4207,2.3166,-0.7938,1.3864,1.794,0.7732,-1.303,2.7335,0.241,-0.4252,2.3517,1.3252,-0.458,-0.0565,-0.1187,0.0974,0.3393,0.5496,1.2524,1.5766,0.1687,0.1038,0.6587,-0.0288,-0.2429,0.7914,0.3468,0.48,-3.5173,-1.3653,-0.8078,-5.7105,-0.0183,2.9339,-1.0353,-2.618,-0.6578,-5.6332,-1.6178,2.487,-1.4533,-1.1747,1.345,0.1813,-0.345,-0.7857,-8.1809,1.128,4.1944,1.0767,3.1185,0.7112,2.8805
3618,72.36,36,BH,follow_through,-2.1188,0.0411,0.7094,-7.92,-25.32,20.28,1.102,-1.294,0.264,2.866,8.174,right_elbow_joint,1.458,0,0,-1.955,0.088,3.812,-0.2887,0.2171,0.3596,0.0334,-0.5069,-0.4338,-0.2977,-1.361,-0.0359,1.0213,0.1686,-0.0842,-0.2433,-0.8149,-0.2575,0.8252,-0.3271,-0.2622,0.2249,0.0861,0.0504,0.358,-1.0259,0.2062,0.9721,0.2568,0.799,0.1135,0.7277,-1.3834,0.0781,-1.1315,0.1836,-2.2056,-1.9591,2.8663,-0.6247,1.2876,1.5526,0.9522,-1.4097,2.6178,0.132,-0.2458,2.2572,0.7836,-0.3319,-0.1812,-0.1107,-0.2666,0.7616,0.474,1.2178,1.3691,0.4458,0.1121,1.0074,0.0239,-0.2766,0.5036,0.3442,0.4968,-3.9599,-1.6038,-0.5139,-5.8328,0.2263,3.4959,-1.1706,-2.9447,-0.5557,-5.9785,-1.8031,2.5959,-1.5898,-1.3067,1.2362,0.2721,-0.5426,-0.5918,-8.1745,1.2558,4.1662,1.2105,3.2044,0.8347,2.9051
