step,time_s,serve,side,phase,base_x,base_y,base_z,roll_deg,pitch_deg,yaw_deg,angvel_x,angvel_y,angvel_z,qd_absmax,act_absmax,act_argmax_joint,qdes_absmax,nan,fallen,ball_x,ball_y,ball_z,q:left_hip_pitch_joint,q:right_hip_pitch_joint,q:waist_yaw_joint,q:left_hip_roll_joint,q:right_hip_roll_joint,q:waist_roll_joint,q:left_hip_yaw_joint,q:right_hip_yaw_joint,q:waist_pitch_joint,q:left_knee_joint,q:right_knee_joint,q:left_shoulder_pitch_joint,q:right_shoulder_pitch_joint,q:left_ankle_pitch_joint,q:right_ankle_pitch_joint,q:left_shoulder_roll_joint,q:right_shoulder_roll_joint,q:left_ankle_roll_joint,q:right_ankle_roll_joint,q:left_shoulder_yaw_joint,q:right_shoulder_yaw_joint,q:left_elbow_joint,q:right_elbow_joint,q:left_wrist_roll_joint,q:right_wrist_roll_joint,q:left_wrist_pitch_joint,q:right_wrist_pitch_joint,q:left_wrist_yaw_joint,q:right_wrist_yaw_joint,qd:left_hip_pitch_joint,qd:right_hip_pitch_joint,qd:waist_yaw_joint,qd:left_hip_roll_joint,qd:right_hip_roll_joint,qd:waist_roll_joint,qd:left_hip_yaw_joint,qd:right_hip_yaw_joint,qd:waist_pitch_joint,qd:left_knee_joint,qd:right_knee_joint,qd:left_shoulder_pitch_joint,qd:right_shoulder_pitch_joint,qd:left_ankle_pitch_joint,qd:right_ankle_pitch_joint,qd:left_shoulder_roll_joint,qd:right_shoulder_roll_joint,qd:left_ankle_roll_joint,qd:right_ankle_roll_joint,qd:left_shoulder_yaw_joint,qd:right_shoulder_yaw_joint,qd:left_elbow_joint,qd:right_elbow_joint,qd:left_wrist_roll_joint,qd:right_wrist_roll_joint,qd:left_wrist_pitch_joint,qd:right_wrist_pitch_joint,qd:left_wrist_yaw_joint,qd:right_wrist_yaw_joint,act:left_hip_pitch_joint,act:right_hip_pitch_joint,act:waist_yaw_joint,act:left_hip_roll_joint,act:right_hip_roll_joint,act:waist_roll_joint,act:left_hip_yaw_joint,act:right_hip_yaw_joint,act:waist_pitch_joint,act:left_knee_joint,act:right_knee_joint,act:left_shoulder_pitch_joint,act:right_shoulder_pitch_joint,act:left_ankle_pitch_joint,act:right_ankle_pitch_joint,act:left_shoulder_roll_joint,act:right_shoulder_roll_joint,act:left_ankle_roll_joint,act:right_ankle_roll_joint,act:left_shoulder_yaw_joint,act:right_shoulder_yaw_joint,act:left_elbow_joint,act:right_elbow_joint,act:left_wrist_roll_joint,act:right_wrist_roll_joint,act:left_wrist_pitch_joint,act:right_wrist_pitch_joint,act:left_wrist_yaw_joint,act:right_wrist_yaw_joint
4516,90.32,46,FH,swing,-2.1069,-0.0363,0.5057,16.59,-26.18,-26.95,-2.626,-0.778,1.176,7.224,6.263,right_ankle_pitch_joint,1.709,0,0,-1.244,-0.2,1.325,-0.338,-0.6709,0.4958,0.8784,0.1251,0.5518,1.1309,0.2671,-0.0241,0.8731,1.9934,0.188,-0.2948,-0.6845,-0.809,0.2296,-1.5359,-0.114,-0.0277,-1.2637,1.9699,1.0179,0.0362,-0.2472,-0.0464,-0.5662,-0.1066,0.192,-0.0694,0.0578,-2.4538,3.2901,2.9339,1.4845,0.8385,4.1815,-5.1322,-1.4653,-7.1255,2.3098,-1.3982,-0.3894,-1.8702,1.4559,-1.4318,-2.046,-0.3885,-2.4278,0.7168,5.6735,2.7776,-1.7886,-0.3391,3.2516,1.7505,0.6381,-1.9995,-7.224,-1.2369,-1.4822,3.1768,5.0412,1.037,2.1342,5.8975,-0.6719,0.3834,0.0462,5.6368,-0.5039,-5.4213,-2.2936,-6.2628,-0.8756,-5.4186,-0.1672,-0.7614,-5.1004,4.7825,3.0539,-3.8061,-1.9609,2.2534,-1.9269,-1.0526,0.1704,-5.0419
4517,90.34,46,FH,swing,-2.1308,-0.0498,0.4807,14.08,-28.16,-24.08,-2.668,-0.788,1.607,6.662,6.635,right_knee_joint,1.959,0,0,-1.268,-0.201,1.359,-0.3392,-0.7236,0.5407,0.9358,0.148,0.5488,1.2338,0.1572,-0.0437,0.7288,2.0424,0.1691,-0.294,-0.6927,-0.7835,0.207,-1.5499,-0.0996,-0.0787,-1.2544,2.049,1.0794,0.0126,-0.2924,0.0434,-0.5418,-0.0925,0.1542,-0.1698,-0.4174,-2.4807,1.4244,3.0126,1.0367,-0.5058,5.0258,-5.9014,-0.4716,-6.6624,2.4005,-0.6719,0.1355,-0.0538,1.4162,-0.9205,-0.0708,0.8417,-2.5839,0.3221,2.8002,3.1314,-1.0352,-2.8939,4.9398,0.9824,0.7252,-1.6939,-3.5514,-1.7129,-1.1099,2.571,5.3098,0.7216,2.504,6.3301,-0.7953,-0.0047,-0.4739,6.6349,-0.1147,-4.9214,-1.8783,-5.8035,-0.9626,-6.3944,0.0753,-0.65,-5.6057,4.7707,3.4207,-2.9337,-2.8916,3.1554,-2.0776,-1.6678,0.1087,-5.1077
4518,90.36,46,FH,swing,-2.1529,-0.0655,0.4524,10.66,-30.84,-20.17,-3.56,-1.437,2.016,6.845,7.747,right_knee_joint,2.237,0,0,-1.292,-0.202,1.389,-0.3601,-0.7641,0.5442,0.9926,0.1583,0.5385,1.3318,0.027,-0.0393,0.5926,2.0914,0.1587,-0.286,-0.6696,-0.7687,0.1912,-1.5521,-0.0711,-0.1124,-1.2687,2.077,1.1486,0.004,-0.3873,0.1745,-0.5336,-0.1068,0.1226,-0.215,-1.4435,-1.6338,-0.4828,2.9344,0.2861,-0.4572,4.6547,-6.845,0.7492,-6.2664,2.434,-0.3716,0.5204,1.2862,0.4902,-0.6435,-0.2094,1.3754,-1.3601,-1.1633,0.6966,3.5001,-0.1579,-5.1591,6.7969,0.2255,-1.1678,-1.4193,-1.2276,-2.0754,-0.9158,2.4814,5.7982,0.7985,3.0158,6.7162,-1.3137,-0.2275,-1.0519,7.7468,0.2572,-4.4223,-1.8352,-5.0666,-1.0785,-6.6771,0.1572,-0.4806,-6.0173,4.8633,3.6854,-2.0238,-3.4889,3.7702,-2.2479,-2.6095,-0.0462,-5.0208
4519,90.38,46,FH,swing,-2.1725,-0.0825,0.4204,6.44,-34.1,-15.96,-3.909,-1.99,1.49,7.585,8.953,right_knee_joint,2.538,0,0,-1.316,-0.203,1.416,-0.3972,-0.7946,0.5317,1.059,0.1699,0.5313,1.4279,-0.116,-0.0198,0.4629,2.1446,0.1563,-0.2687,-0.6434,-0.774,0.1832,-1.5606,-0.0431,-0.1195,-1.3082,2.074,1.2218,0.0166,-0.5067,0.3285,-0.539,-0.1647,0.0914,-0.2347,-2.1792,-1.2785,-0.7701,3.5489,0.6407,-0.284,4.4994,-7.2831,1.3801,-6.1523,2.7192,0.0878,0.9235,1.1329,-0.3532,-0.2035,-0.6245,1.2471,-0.0965,-2.2468,-0.5351,3.6025,1.0686,-5.8865,7.5849,-0.3903,-3.6208,-1.502,-0.8845,-2.4684,-0.8368,2.6803,6.3186,0.8151,3.6817,7.4313,-1.8231,-0.3177,-1.3275,8.9534,0.4802,-4.1132,-1.8152,-4.8139,-1.2702,-6.8312,0.2495,-0.3859,-6.2475,4.8254,4.0273,-1.4894,-3.9396,4.2015,-2.4816,-3.3629,-0.305,-5.0647
4520,90.4,46,FH,swing,-2.1888,-0.0999,0.3842,2.09,-37.79,-12.37,-3.661,-2.646,0.67,7.318,10.34,right_knee_joint,2.88,0,1,-1.34,-0.203,1.438,-0.4423,-0.8218,0.5255,1.1427,0.1853,0.5269,1.5351,-0.2628,0.0091,0.348,2.2131,0.1642,-0.2426,-0.6232,-0.8077,0.1821,-1.58,-0.0165,-0.1137,-1.3603,2.0564,1.3,0.0496,-0.6293,0.4811,-0.5575,-0.2549,0.0531,-0.2545,-2.5642,-1.1911,-0.1293,4.4159,0.6555,-0.1692,5.1202,-7.2566,1.744,-5.354,3.7171,0.6532,1.3115,0.8473,-1.7739,0.0663,-1.2653,1.2013,0.4001,-2.6185,-1.0723,3.9186,1.9743,-5.8195,7.3175,-1.0166,-4.9514,-1.9224,-1.3988,-2.9595,-0.7584,3.088,6.8332,0.8471,4.3403,8.259,-1.9961,-0.3131,-1.4473,10.3402,0.5662,-4.0363,-1.9031,-4.9281,-1.4723,-7.0092,0.3634,-0.3599,-6.4574,4.8306,4.3217,-1.283,-4.3649,4.5088,-2.7691,-3.8584,-0.5238,-5.1463
4521,90.42,46,FH,swing,-2.2012,-0.1167,0.3437,-1.66,-41.76,-10.03,-2.896,-3.053,-0.338,7.352,11.191,right_knee_joint,2.88,0,1,-1.364,-0.204,1.456,-0.4976,-0.8417,0.5382,1.2445,0.2032,0.5243,1.6577,-0.3943,0.0387,0.2533,2.3366,0.1865,-0.2199,-0.614,-0.8374,0.1844,-1.6177,0.0107,-0.1054,-1.4173,2.0293,1.3841,0.0882,-0.7483,0.627,-0.5884,-0.3729,0.0089,-0.3106,-3.38,-0.4851,0.9853,5.2823,0.9593,-0.0958,5.9578,-5.9632,1.4385,-4.4355,7.3521,1.4995,0.7694,0.3066,-1.0363,0.1386,-2.2431,1.237,0.3904,-2.7681,-1.5585,4.2072,1.9225,-5.6266,6.8681,-1.5819,-6.186,-2.1321,-4.0083,-3.1439,-1.0369,3.5193,7.1255,0.9572,4.6236,8.7657,-1.8902,-0.3287,-1.2025,11.1908,0.5942,-4.1052,-2.064,-5.168,-1.6659,-6.961,0.0969,-0.291,-6.6431,4.9828,4.4983,-1.3155,-4.6747,4.6913,-2.9164,-4.1773,-0.6254,-5.084
4522,90.44,46,FH,follow_through,-2.2105,-0.1317,0.3003,-4.26,-45.77,-9.5,-1.851,-3.343,-1.299,7.983,11.958,right_knee_joint,2.88,0,1,-1.388,-0.205,1.47,-0.5734,-0.8431,0.575,1.364,0.2305,0.5229,1.7888,-0.4928,0.0572,0.1888,2.4839,0.227,-0.2229,-0.6196,-0.8507,0.1853,-1.6671,0.0165,-0.0947,-1.4749,1.9948,1.4699,0.1224,-0.8592,0.757,-0.6215,-0.5041,-0.0328,-0.434,-4.3471,0.5368,2.1363,5.8784,1.3514,-0.0556,6.3171,-3.9727,0.9579,-2.884,7.1295,2.3146,-1.0225,-0.3881,-0.4204,-0.0313,-2.5792,0.0633,0.4962,-2.7501,-2.0601,4.1329,1.5772,-5.1568,5.9641,-1.5157,-6.2431,-1.908,-7.9826,-3.2807,-1.524,3.8893,7.557,0.8685,4.7117,9.2521,-1.8656,-0.3396,-0.4922,11.9585,0.394,-4.2068,-2.2146,-5.9886,-1.9231,-7.0224,-0.3056,-0.215,-6.9009,5.385,4.8301,-1.363,-4.9663,4.8612,-3.026,-4.3541,-0.5619,-4.9841
4523,90.46,46,FH,follow_through,-2.2182,-0.1445,0.2546,-4.96,-49.95,-10.99,-0.679,-3.699,-1.771,9.012,12.628,right_knee_joint,2.88,0,1,-1.411,-0.206,1.48,-0.6624,-0.8265,0.6341,1.4953,0.2565,0.522,1.9251,-0.5476,0.0669,0.18,2.6121,0.2789,-0.2709,-0.6382,-0.8551,0.1796,-1.7185,-0.0051,-0.0824,-1.5356,1.9551,1.5564,0.1561,-0.9598,0.8733,-0.651,-0.619,-0.0631,-0.6143,-4.8354,1.2751,3.2223,6.1456,0.9253,-0.0415,6.6169,-1.6415,0.5962,0.0082,5.7997,2.6356,-3.4482,-0.8703,-0.115,-0.4527,-2.5845,-1.1946,0.553,-2.9319,-2.3481,4.184,1.942,-4.6599,5.6333,-1.3171,-5.1234,-1.2515,-9.0116,-3.4447,-1.9962,4.181,7.9385,0.6977,4.6488,9.6906,-1.6874,-0.3958,0.4513,12.6282,0.0571,-4.4987,-2.3018,-7.1255,-2.1492,-7.3615,-0.7876,-0.1963,-7.3524,6.1695,5.1737,-1.508,-5.166,5.0065,-3.1423,-4.4227,-0.3378,-4.9796
4524,90.48,46,FH,follow_through,-2.2259,-0.1546,0.2084,-3.22,-53.85,-14.09,0.633,-3.139,-0.855,19.551,12.48,right_knee_joint,2.88,0,1,-1.435,-0.206,1.486,-0.7442,-0.8136,0.7025,1.6179,0.2423,0.5212,2.0592,-0.6005,0.0735,0.2338,2.7094,0.337,-0.3816,-0.6618,-0.902,0.1689,-1.7773,-0.0518,-0.0925,-1.6033,1.9187,1.662,0.1908,-1.0545,0.9853,-0.7956,-0.7106,-0.0807,-0.7793,-3.2856,-0.7568,2.636,4.9823,-3.053,-0.005,6.0098,-4.274,0.6501,3.054,4.3477,3.5756,-7.0554,-1.0403,-2.4785,-0.2597,-3.419,-2.3026,-2.667,-3.0872,-2.2608,6.9577,1.2091,-4.9775,5.2769,-19.5508,-4.2266,-1.2192,-7.5218,-3.612,-1.6552,4.0188,7.1928,0.2047,3.3673,9.0741,-0.7018,-0.6373,1.6011,12.4796,-0.2005,-4.874,-1.5737,-7.2627,-2.3546,-7.5129,-0.8805,-0.0532,-7.8214,7.1613,5.3529,-1.7488,-5.0246,4.8772,-3.74,-4.1705,0.228,-4.907
4525,90.5,46,FH,follow_through,-2.2349,-0.1618,0.1691,-0.69,-56.72,-15.2,0.471,-2.751,1.521,31.389,10.793,right_knee_joint,2.88,0,1,-1.458,-0.207,1.489,-0.8146,-0.8425,0.7267,1.6881,0.1354,0.5216,2.12,-0.6827,0.0946,0.3413,2.7985,0.4122,-0.5589,-0.644,-0.9153,0.1695,-1.8474,-0.0961,-0.1078,-1.6759,1.8898,1.8131,0.204,-1.141,1.0733,-1.3713,-0.7836,-0.0749,-0.9102,-3.204,-1.5241,1.0717,2.7093,-6.2803,0.0328,1.9248,-3.8361,0.6971,5.734,4.5413,3.1724,-9.0297,1.5362,0.2853,0.6204,-3.2632,-1.9495,0.6817,-3.4486,-1.0852,6.6811,0.5903,-4.0446,3.7704,-31.3886,-3.3161,1.6965,-5.7405,-2.9419,-1.7814,3.2999,6.1916,0.22,1.9186,7.5405,0.2382,-0.8807,2.3439,10.7931,-0.1943,-5.0522,-1.319,-6.274,-2.5924,-7.2477,-1.6272,0.3169,-7.9552,7.675,5.1246,-1.7385,-4.4414,4.5484,-3.972,-4.084,0.9662,-4.5829
4526,90.52,46,FH,follow_through,-2.2437,-0.1668,0.1358,0.83,-60.13,-13.11,-0.393,-2.7,3.656,9.081,8.42,right_knee_joint,2.405,0,1,-1.482,-0.208,1.487,-0.8662,-0.8586,0.7291,1.7124,-0.007,0.5223,2.1007,-0.7301,0.1096,0.4714,2.8838,0.4318,-0.7438,-0.6047,-0.9053,0.1782,-1.8981,-0.1404,-0.047,-1.7613,1.88,1.8981,0.2209,-1.2219,1.1245,-1.8163,-0.8399,0.0208,-0.9957,-1.6508,-0.7518,-0.6624,0.0727,-7.4215,0.0494,-1.7207,-1.075,-0.042,6.2989,3.548,-0.6466,-9.0815,1.9942,0.5619,-0.907,-1.8567,-2.0439,3.1953,-6.1134,-0.57,2.5875,0.4096,-5.9162,1.6528,-8.5594,-2.5997,6.7486,-3.336,-1.7901,-2.4991,3.0036,5.9188,0.7204,1.1582,6.1076,0.435,-0.7438,2.3546,8.4197,-0.1376,-4.8066,-1.5794,-5.9575,-2.2038,-6.8055,-2.437,0.1389,-7.9253,7.6312,5.0117,-1.6307,-3.8523,4.3725,-3.3165,-3.8988,1.5272,-4.625
4527,90.54,46,FH,follow_through,-2.2568,-0.171,0.1196,-0.14,-62.85,-7.83,-1.003,-1.942,3.942,7.359,7.695,left_shoulder_yaw_joint,1.924,0,1,-1.505,-0.209,1.482,-0.8619,-0.8583,0.682,1.7194,-0.1143,0.5237,2.0299,-0.7195,0.1016,0.5867,2.9111,0.4118,-0.9027,-0.5818,-0.889,0.1215,-1.8758,-0.1771,-0.0366,-1.8666,1.8576,1.9898,0.221,-1.2815,1.1354,-1.8236,-0.8824,0.1629,-1.0502,1.1077,0.1536,-4.0383,0.2113,-3.8059,0.0419,-4.4013,2.159,-0.3266,4.894,0.1142,-0.9712,-7.2691,0.7637,0.6131,-4.1591,2.9005,-1.5885,0.2778,-4.2654,-1.541,7.3589,-0.9986,0.8758,-0.2508,3.4433,-1.9705,5.4153,-2.1323,-0.6812,-3.1285,2.856,5.0087,0.4551,0.4728,4.8491,0.3366,-0.5941,2.8527,6.0395,-0.3408,-4.5931,-1.0567,-6.1721,-1.8918,-6.4537,-2.8742,-0.2384,-7.6952,7.6939,5.1905,-1.4161,-3.1467,4.4913,-2.6276,-3.5753,2.0607,-4.8383
4528,90.56,46,FH,follow_through,-2.2746,-0.1763,0.1175,-4.44,-65.04,1.41,-2.028,-1.829,4.899,7.195,7.403,right_shoulder_yaw_joint,1.851,0,1,-1.528,-0.209,1.472,-0.8175,-0.8481,0.5832,1.6961,-0.1815,0.5233,1.9208,-0.6524,0.0947,0.6832,2.893,0.3711,-1.007,-0.5447,-0.8661,0.0509,-1.8072,-0.205,-0.0416,-1.9237,1.84,2.1071,0.1925,-1.1838,1.1263,-1.7137,-0.9065,0.2575,-1.0926,2.9104,0.7084,-4.7574,-1.877,-2.6576,-0.0456,-5.9712,4.1723,-0.99,4.5664,-1.58,-2.7902,-3.3667,2.0146,1.3995,-2.4685,3.4479,-1.1823,-0.2834,-2.6153,-0.0122,3.3983,-1.5997,6.4964,-0.4296,7.1952,-0.7417,3.9177,-1.9962,0.2919,-3.8304,2.9331,4.8589,0.785,0.642,3.6882,-0.3439,-0.2271,2.7834,4.6038,-0.5698,-4.302,-1.012,-6.0376,-1.8266,-6.1032,-3.0986,-0.5903,-7.2581,7.4031,5.195,-1.4235,-2.4225,4.5878,-2.1189,-3.13,2.0975,-5.07
4529,90.58,46,FH,follow_through,-2.2961,-0.183,0.1228,-10.46,-67.54,12.44,-1.723,-2.719,4.743,10.23,7.247,right_shoulder_yaw_joint,1.831,0,1,-1.551,-0.21,1.459,-0.7321,-0.8216,0.5102,1.6555,-0.2066,0.5225,1.7728,-0.5652,0.0632,0.7594,2.8435,0.2959,-1.0215,-0.506,-0.8258,0.0259,-1.7393,-0.2256,-0.0766,-1.9607,1.8482,2.1085,0.1666,-1.0266,1.1238,-1.5381,-0.8947,0.3229,-1.1378,5.0633,1.7093,-2.7254,-2.3599,-0.2339,-0.0448,-8.0456,4.5086,-2.2527,3.2153,-3.098,-4.35,0.9813,1.7282,2.3504,-0.688,3.2069,-0.8474,-1.9787,-1.2932,1.0114,-2.1434,-1.0195,8.0178,0.1509,10.2304,1.225,2.703,-2.2303,0.376,-4.4152,2.7429,4.9452,0.7306,1.0141,3.5423,-1.0687,0.3526,2.9013,4.5689,-0.9577,-4.0862,-0.9149,-6.591,-2.1342,-6.0888,-2.9304,-0.6822,-6.7721,7.2466,5.3228,-1.8988,-1.9249,4.7712,-1.9312,-2.7751,1.9101,-5.2861
4530,90.6,46,FH,follow_through,-2.3204,-0.1909,0.1324,-18.01,-70.41,24.52,-1.314,-3.264,4.177,13.016,7.705,right_ankle_pitch_joint,1.894,0,1,-1.575,-0.211,1.442,-0.6191,-0.7847,0.4739,1.604,-0.1873,0.521,1.6034,-0.4867,0.0078,0.8182,2.7682,0.2037,-0.976,-0.4712,-0.759,0.0075,-1.6821,-0.2387,-0.1249,-1.9398,1.8705,2.0422,0.1381,-0.869,1.1376,-1.2895,-0.8497,0.3616,-1.1858,5.98,1.8158,-1.1763,-2.8865,1.852,-0.1573,-8.5366,3.5304,-3.2439,2.5815,-4.197,-4.357,2.99,1.6045,3.8732,-1.1841,2.6536,-0.511,-2.2474,2.4745,1.3485,-3.8751,-1.5835,7.1554,0.9929,13.0163,2.5907,1.5713,-2.3222,-0.3648,-4.6761,2.6448,5.4101,0.3908,1.5929,4.1948,-1.7221,1.1051,2.9524,5.3366,-1.527,-4.0197,-0.9938,-7.7051,-2.4743,-6.4778,-2.5266,-0.7452,-6.6655,7.3188,5.5766,-2.4738,-1.7865,5.0455,-2.0089,-2.6671,1.7377,-5.4139
4531,90.62,46,FH,follow_through,-2.3461,-0.1994,0.1426,-27.82,-72.73,37.96,-1.287,-3.025,3.351,10.079,8.928,right_ankle_pitch_joint,2.003,0,1,-1.598,-0.211,1.421,-0.5087,-0.7582,0.4596,1.5475,-0.1328,0.5166,1.4469,-0.4378,-0.0653,0.8691,2.6765,0.1295,-0.9179,-0.4466,-0.6585,-0.0259,-1.6403,-0.2451,-0.1586,-1.8757,1.899,1.9811,0.0855,-0.744,1.1686,-1.0597,-0.7954,0.381,-1.2302,5.2214,0.9368,-0.5492,-2.9138,3.2856,-0.3639,-7.1815,1.7473,-3.8002,2.3223,-4.7583,-3.1973,2.761,1.0385,5.3988,-1.9747,1.7907,-0.2344,-1.1659,3.3538,1.429,-2.3954,-3.1412,5.3964,1.7284,10.0794,2.598,0.721,-2.034,-1.7327,-4.5255,2.6148,6.1925,0.0184,2.4816,5.4945,-2.2415,1.769,2.6615,6.8137,-2.1736,-4.2557,-1.1926,-8.9282,-2.7496,-7.282,-1.8104,-0.8473,-7.0569,7.5235,5.8134,-2.732,-2.0314,5.5104,-2.4458,-2.7367,1.593,-5.5452
4532,90.64,46,FH,follow_through,-2.3716,-0.2084,0.1498,-41.02,-73.48,53.55,-2.184,-2.868,2.226,5.871,10.093,right_knee_joint,2.823,0,1,-1.62,-0.212,1.396,-0.4338,-0.7522,0.4475,1.5025,-0.0668,0.5157,1.3408,-0.4288,-0.1456,0.9067,2.594,0.0734,-0.8843,-0.4372,-0.613,-0.074,-1.6263,-0.2465,-0.1847,-1.8288,1.9318,1.9567,0.0022,-0.6655,1.2152,-0.9106,-0.7537,0.3866,-1.2666,2.797,-0.143,-0.8292,-1.7484,3.1218,0.174,-4.0411,-0.3149,-3.8165,1.5456,-3.8336,-2.6993,1.0036,0.2352,0.9728,-2.7024,-0.0472,-0.0482,-1.0936,1.7344,1.5245,-0.5883,-4.5614,3.0377,2.445,5.8705,1.7122,0.135,-1.636,-3.5589,-3.7667,3.3153,7.8778,0.2486,4.1439,7.8507,-2.7887,2.3689,0.9716,10.0935,-2.2353,-4.6636,-2.2162,-9.7147,-2.9089,-8.3346,-0.6963,-1.0445,-7.3961,7.7583,6.1156,-2.5585,-2.8225,6.2738,-3.2223,-3.2603,1.127,-5.7848
4533,90.66,46,FH,follow_through,-2.3939,-0.2174,0.1506,-54.29,-72.01,67.17,-3.095,-2.107,0.34,4.769,14.358,right_knee_joint,2.88,0,1,-1.643,-0.213,1.367,-0.4079,-0.7858,0.4496,1.5037,-0.0035,0.5246,1.3374,-0.4814,-0.242,0.878,2.5784,0.0191,-0.8836,-0.4798,-0.6753,-0.1333,-1.6586,-0.225,-0.2079,-1.817,1.9698,1.9683,-0.0973,-0.6506,1.2837,-0.853,-0.7506,0.3667,-1.299,-0.1069,-2.6956,0.3581,1.0782,2.722,0.1824,1.8045,-3.8925,-4.7644,-2.7026,1.2614,-3.0085,-0.4564,-2.7367,-3.5463,-3.0699,-2.5097,1.119,-0.9064,0.0382,1.7889,1.1528,-4.7694,-0.2863,3.6837,1.4987,-0.4737,-1.2602,-1.5976,-5.29,-2.4473,4.5662,9.4684,0.7262,6.0128,10.6608,-2.7993,2.6705,-1.4721,14.3576,-1.2015,-5.4475,-3.1506,-9.4644,-2.8086,-9.2324,0.734,-1.1062,-7.4143,7.6428,6.132,-1.9631,-4.2228,7.0023,-4.0033,-4.5163,0.0957,-5.9236
4534,90.68,46,FH,follow_through,-2.4109,-0.2262,0.1452,-63.86,-69.01,74.65,-2.635,-2.071,-1.642,8.633,18.361,right_knee_joint,2.88,0,1,-1.666,-0.214,1.335,-0.4428,-0.8603,0.4888,1.5507,0.0657,0.526,1.4785,-0.584,-0.3637,0.7362,2.626,-0.0405,-0.896,-0.5331,-0.7378,-0.197,-1.7331,-0.1264,-0.2216,-1.8248,2.0192,1.9973,-0.1705,-0.7219,1.3797,-0.8698,-0.815,0.2956,-1.3298,-2.7714,-3.6853,3.3265,2.0853,3.6519,-0.007,8.6329,-4.5821,-4.9312,-5.7357,3.4957,-3.3197,-1.4283,0.5591,-2.5142,-3.6061,-5.1553,4.6715,-0.5969,-0.5974,2.4375,1.4129,-2.7049,-4.7117,5.0476,-1.7236,-4.0095,-4.0366,-1.5258,-6.608,-1.5781,5.408,10.7076,0.6983,7.3477,12.9979,-2.5052,2.2889,-2.4018,18.3613,-0.4146,-6.0133,-3.8286,-9.18,-3.0186,-9.895,1.6025,-0.8342,-7.6661,7.0997,6.4682,-1.4574,-5.5641,7.3529,-4.3371,-5.9856,-0.8087,-5.8842
4535,90.7,46,FH,follow_through,-2.4245,-0.2299,0.1324,-71.62,-70.03,79.28,1.999,-2.835,-2.49,8.033,20.491,right_knee_joint,2.88,0,1,-1.689,-0.214,1.298,-0.5438,-0.9242,0.6099,1.6076,0.1561,0.5261,1.6199,-0.6668,-0.4526,0.6645,2.6974,-0.096,-0.9311,-0.5234,-0.7779,-0.2821,-1.8546,-0.0221,-0.2199,-1.8509,2.0607,2.0302,-0.1826,-0.8694,1.4922,-0.9213,-0.945,0.1807,-1.357,-5.1091,-2.4175,7.5836,3.5583,5.031,-0.0024,6.1948,-3.8678,-3.4527,-5.3471,3.3622,-2.2449,-2.198,-2.1439,-1.6209,-4.4596,-6.0291,4.8824,0.1908,-1.5418,1.579,1.5532,1.1991,-8.0328,5.7087,-2.7538,-7.2619,-5.8558,-1.3964,-8.1598,-1.4681,5.4279,11.1399,-0.917,7.0827,14.7995,-1.0668,1.3345,0.1687,20.4914,-0.8749,-6.5267,-2.8662,-11.4798,-3.548,-10.8088,1.8653,-0.244,-8.4926,7.4972,7.113,-1.6795,-6.5595,7.4348,-4.5599,-6.6167,-1.084,-5.4292
4536,90.72,46,FH,follow_through,-2.4365,-0.2292,0.117,-80.86,-74.68,84.99,4.45,-3.136,-2.593,10.255,21.223,right_knee_joint,2.895,0,1,-1.711,-0.215,1.259,-0.7117,-0.9561,0.7743,1.7076,0.217,0.5254,1.7327,-0.7107,-0.515,0.6046,2.7581,-0.1151,-1.011,-0.6015,-0.7991,-0.3744,-1.9715,0.0609,-0.1812,-1.9101,2.0928,2.0588,-0.1292,-1.0569,1.6047,-0.9795,-1.0976,0.0645,-1.3667,-10.2547,-0.7247,8.3347,5.9605,1.4738,-0.0474,5.9708,-0.6973,-2.2182,-1.4234,2.7777,-0.1933,-5.0881,-3.779,-0.8109,-4.5974,-5.4816,3.5358,2.0553,-3.4028,0.956,1.2354,3.7548,-9.3246,5.226,-2.8326,-7.2966,-5.3351,-0.1232,-8.6473,-1.7046,5.6324,11.5795,-1.5043,6.3608,15.2641,-0.4092,0.8194,2.179,21.2226,-1.3097,-6.9024,-2.7785,-13.5502,-3.4083,-11.8388,1.2256,-0.1394,-9.6723,9.5995,7.17,-2.0235,-6.8007,6.9724,-4.9223,-6.5555,-0.6807,-5.4661
4537,90.74,46,FH,follow_through,-2.4471,-0.2244,0.1003,-104.76,-81.5,106.53,7.074,-4.15,-0.878,13.797,21.632,right_knee_joint,2.958,0,1,-1.733,-0.216,1.215,-0.9638,-0.9475,0.9482,1.8639,0.2086,0.5234,1.8456,-0.6714,-0.5293,0.6836,2.8067,-0.102,-1.1662,-0.6649,-0.8105,-0.4574,-2.0771,0.121,-0.1403,-2.0131,2.1438,2.0757,-0.042,-1.2304,1.6714,-1.0437,-1.2322,-0.0086,-1.3664,-13.7966,0.5968,8.2634,7.9124,-2.0904,-0.4402,6.4727,3.701,0.8271,5.3566,2.1058,1.0094,-8.8204,-2.2818,-0.4906,-3.076,-4.7628,2.6173,1.7808,-3.952,2.0168,-0.0088,3.889,-7.6766,1.9829,-3.5546,-6.3183,-2.8861,0.1319,-8.5398,-2.3326,5.8581,11.8309,-1.4841,5.8832,15.4562,-0.2128,0.5347,3.8005,21.6316,-1.5895,-7.4975,-2.9312,-14.8564,-3.6524,-12.813,0.1405,-0.0397,-10.5761,11.6852,6.9201,-2.2016,-6.7967,6.3252,-5.1037,-6.3004,0.0584,-5.5897
